timestamp,ticker,mode,long_score,short_score,confidence_label,signal_type,suggested_entry,stop_loss,target1,target2,reward_risk,atr,rsi14,vwap,rel_volume,outcome_pnl,outcome_note
2026-03-11T13:30:58,LITE,live,25.3,77.8,Strong Short,SHORT_SETUP,662.01,663.9257,659.1364,657.2207,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:13,LITE,live,25.3,77.8,Strong Short,SHORT_SETUP,668.96,670.338,666.0864,664.1707,2.09,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:21,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,667.03,668.9457,664.1564,662.2407,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:26,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,668.76,670.338,665.8864,663.9707,1.82,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:33,LITE,live,25.3,68.7,Strong Short,SHORT_SETUP,668.83,670.338,665.9564,664.0407,1.91,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:39,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,667.09,669.0057,664.2164,662.3007,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:44,LITE,live,25.3,68.7,Strong Short,SHORT_SETUP,666.88,668.7957,664.0064,662.0907,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:31:49,LITE,live,25.3,68.7,Strong Short,SHORT_SETUP,667.49,669.4057,664.6164,662.7007,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:03,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:09,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:14,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:20,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:25,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:31,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:37,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:43,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:32:48,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:33:07,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:33:23,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:33:32,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:33:43,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:33:54,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:05,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:11,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:16,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:21,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:27,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:33,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:38,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:34:43,LITE,live,34.3,68.7,Strong Short,SHORT_SETUP,666.25,668.1657,663.3764,661.4607,1.5,1.9157142857142813,33.914728682170505,691.2202191793332,4.6,,
2026-03-11T13:48:35,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:48:40,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:48:45,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:48:50,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:48:55,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:00,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:05,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:10,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:16,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:21,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:26,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:31,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:36,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:41,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:49:46,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:50:01,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:50:06,LITE,live,40.8,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:50:16,LITE,live,26.9,5.4,No Trade,NO_TRADE,,,,,,6.724285714285729,55.25727069351229,653.5452274107611,0.07,,
2026-03-11T13:50:26,SNDK,live,37.1,12.9,No Trade,NO_TRADE,,,,,,3.327142857142868,63.17668054729369,624.1566418324019,0.2,,
2026-03-11T13:50:31,SNDK,live,37.1,0.0,No Trade,NO_TRADE,,,,,,3.327142857142868,63.17668054729369,624.1566418324019,0.2,,
2026-03-11T13:50:36,SNDK,live,37.1,0.0,No Trade,NO_TRADE,,,,,,3.327142857142868,63.17668054729369,624.1566418324019,0.2,,
2026-03-11T13:50:41,SNDK,live,37.1,12.9,No Trade,NO_TRADE,,,,,,3.327142857142868,63.17668054729369,624.1566418324019,0.2,,
2026-03-11T13:50:51,SNDK,live,35.7,14.3,No Trade,NO_TRADE,,,,,,3.327142857142868,63.17668054729369,624.1566418324019,0.2,,
2026-03-11T13:51:02,ORCL,live,7.9,37.1,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T13:51:17,ORCL,live,42.1,2.9,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T13:51:33,ORCL,live,39.3,0.0,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T13:51:53,ORCL,live,42.1,2.9,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T13:51:58,ORCL,live,39.3,0.0,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T14:02:08,ORCL,live,7.9,37.1,No Trade,NO_TRADE,,,,,,1.1664285714285643,48.35309617918314,168.94163723517775,0.64,,
2026-03-11T14:02:16,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:22,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:27,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:32,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:37,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:42,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:47,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:52,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:02:57,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:03,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:08,SNDK,live,30.7,15.3,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:13,SNDK,live,18.4,38.7,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:18,SNDK,live,30.7,15.3,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:28,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:38,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:43,SNDK,live,41.7,15.3,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:48,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:03:59,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:04,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:09,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:14,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:19,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:24,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:29,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:34,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:39,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:44,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:49,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:54,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:04:59,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:04,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:09,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:14,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:20,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:25,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:30,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:35,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:40,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:45,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:50,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:05:55,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:00,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:05,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:10,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:15,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:20,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:25,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:30,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:35,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:45,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:51,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:06:56,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:01,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:06,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:11,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:16,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:21,SNDK,live,39.3,22.7,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:26,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:31,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:36,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:42,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:47,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:52,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:07:57,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:02,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:07,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:12,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:17,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:22,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:27,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:32,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:37,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:43,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:48,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:53,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:08:58,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:03,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:08,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:13,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:18,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:24,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:29,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:34,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:39,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:44,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:49,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:54,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:09:59,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:05,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:10,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:15,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:20,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:25,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:30,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:35,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:40,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:45,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:51,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:10:56,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:01,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:06,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:11,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:16,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:21,SNDK,live,30.7,15.3,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:26,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:31,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:37,SNDK,live,36.8,20.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:42,SNDK,live,36.8,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:47,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:52,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:11:57,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:12:02,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:12:07,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
2026-03-11T14:12:12,SNDK,live,47.9,9.2,No Trade,NO_TRADE,,,,,,2.7285714285714318,60.70472792149864,625.1844643068458,0.13,,
